id,created_at,source,original_text,clean_text,sentiment,polarity,subjectivity,lang,favorite_count,retweet_count,original_author,possibly_sensitive,hashtags,user_mentions,place,place_coord_boundaries
1253320410461908995,Thu Apr 23 13:50:46 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DJIA | Dow Jones Industrial Average | MarketWatch

Market will close up 300 points today.

Thanks.

Sam

Houston 

 https://t.co/fhVxSN3PrO",DJIA Dow Jones Industrial Average MarketWatch Market close 300 points today Thanks Sam Houston https //t.co/fhVxSN3PrO,"Sentiment(polarity=0.02500000000000001, subjectivity=0.3)",0.02500000000000001,0.3,en,0,0,SamRupani2,False,,,,
1253317252754976775,Thu Apr 23 13:38:13 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The Dow Jones Industrial Average rose 161 points, or 0.7%. The S&amp;P 500 gained 0.8% while the Nasdaq Composite advanced 0.7%.",The Dow Jones Industrial Average rose 161 points 0.7 The S amp P 500 gained 0.8 Nasdaq Composite advanced 0.7,"Sentiment(polarity=0.2833333333333333, subjectivity=0.6499999999999999)",0.2833333333333333,0.6499999999999999,en,0,0,Hashim38017372,,,,,
1253190533540802560,Thu Apr 23 05:14:41 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","In today’s #EarthDay2020🌎 edition of #SolarIsEatingTheWorld:

A beautiful story of the relationship between the Dow Jones Industrial Average (DJIA), Coal, and Oil.

Hat tip: @dannyksfun https://t.co/KO6JbXucyZ",In today ’ EarthDay2020🌎 edition SolarIsEatingTheWorld A beautiful story relationship Dow Jones Industrial Average DJIA Coal Oil Hat tip dannyksfun https //t.co/KO6JbXucyZ,"Sentiment(polarity=0.35, subjectivity=0.7)",0.35,0.7,en,0,0,KyleCherrick,False,"EarthDay2020, SolarIsEatingTheWorld",dannyksfun,"Los Angeles, CA","[[-117.72136, 33.606781], [-117.621862, 33.606781], [-117.621862, 33.685914], [-117.72136, 33.685914]]"
1253176720653529089,Thu Apr 23 04:19:47 +0000 2020,"<a href=""https://about.twitter.com/products/tweetdeck"" rel=""nofollow"">TweetDeck</a>","US stocks close higher as oil prices face pressure ... AP

The Dow Jones Industrial Average gained 456.94 points, or 2%, to 23,475.82, and the Nasdaq was up 2.8%.

The S&amp;P 500 rose 2.3% to 2,799.31

https://t.co/iR688T1I9N","US stocks close higher oil prices face pressure ... AP The Dow Jones Industrial Average gained 456.94 points 2 23,475.82 Nasdaq 2.8 The S amp P 500 rose 2.3 2,799.31 https //t.co/iR688T1I9N","Sentiment(polarity=0.2333333333333333, subjectivity=0.6166666666666666)",0.2333333333333333,0.6166666666666666,en,0,0,TradeFloorAudio,False,,,London,
1253092361833287680,Wed Apr 22 22:44:35 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","""U.S. shares higher at close of trade; Dow Jones Industrial Average up 1.99%""

https://t.co/RixtEFAWgq",`` U.S. shares higher close trade Dow Jones Industrial Average 1.99 '' https //t.co/RixtEFAWgq,"Sentiment(polarity=0.05, subjectivity=0.44999999999999996)",0.05,0.44999999999999996,en,0,0,nawapon10,False,,,Bangkok,
1253082979930378241,Wed Apr 22 22:07:18 +0000 2020,"<a href=""http://www.google.com"" rel=""nofollow"">Wall St Solver Auto-Tweeter</a>","The Dow Rose 457 Points Because Oil Came Back

📰 » https://t.co/kLaHQA4tpP https://t.co/aUntBoXdRx",The Dow Rose 457 Points Because Oil Came Back 📰 » https //t.co/kLaHQA4tpP https //t.co/aUntBoXdRx,"Sentiment(polarity=0.3, subjectivity=0.475)",0.3,0.475,en,0,0,wallstsolver,False,,,,
1253074381208780801,Wed Apr 22 21:33:08 +0000 2020,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>",U.S. stocks rebounded Wednesday after two consecutive days of losses driven by tumbling oil prices. West Texas Intermediate and Brent futures both surged. https://t.co/Gi0KG5E6vG,U.S. stocks rebounded Wednesday two consecutive days losses driven tumbling oil prices West Texas Intermediate Brent futures surged https //t.co/Gi0KG5E6vG,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,7,4,barronsonline,False,,,"New York, NY",
1253074178342871041,Wed Apr 22 21:32:19 +0000 2020,"<a href=""http://publicize.wp.com/"" rel=""nofollow"">WordPress.com</a>",U.S. shares higher at close of trade; Dow Jones Industrial Average up 1.99% https://t.co/YuWu7ZIJBW,U.S. shares higher close trade Dow Jones Industrial Average 1.99 https //t.co/YuWu7ZIJBW,"Sentiment(polarity=0.05, subjectivity=0.44999999999999996)",0.05,0.44999999999999996,en,0,0,ValenzuelaPost,False,,,"Toronto, Ontario",
1253073626313773057,Wed Apr 22 21:30:08 +0000 2020,"<a href=""http://www.forexpros.com/twitter_desc.php"" rel=""nofollow"">FP News Publisher - COM</a>",U.S. #stocks higher at close of trade; Dow Jones Industrial Average up 1.99% - https://t.co/0P5HEWNXdc,U.S. stocks higher close trade Dow Jones Industrial Average 1.99 https //t.co/0P5HEWNXdc,"Sentiment(polarity=0.05, subjectivity=0.44999999999999996)",0.05,0.44999999999999996,en,0,1,newsinvesting,False,stocks,,Global,
1253072479024799745,Wed Apr 22 21:25:34 +0000 2020,"<a href=""http://www.investing.com"" rel=""nofollow"">ForexPros News & Analysis</a>",U.S. stocks higher at close of trade; Dow Jones Industrial Average up 1.99% - https://t.co/1JwRc2x686,U.S. stocks higher close trade Dow Jones Industrial Average 1.99 https //t.co/1JwRc2x686,"Sentiment(polarity=0.05, subjectivity=0.44999999999999996)",0.05,0.44999999999999996,en,0,0,InvestingStockz,False,,,Worldwide,
1253068721448517637,Wed Apr 22 21:10:38 +0000 2020,"<a href=""http://www.google.com"" rel=""nofollow"">StockTrackerBot</a>","SPDR Dow Jones Industrial Average ETF (DIA) information for2020-04-22:
Opening: 234.4000
Closing: 234.6800
High: 236.2700
Low: 233.3900",SPDR Dow Jones Industrial Average ETF DIA information for2020-04-22 Opening 234.4000 Closing 234.6800 High 236.2700 Low 233.3900,"Sentiment(polarity=0.003333333333333336, subjectivity=0.41333333333333333)",0.003333333333333336,0.41333333333333333,en,0,0,MarketsTracker,,,,,
1253058499715760129,Wed Apr 22 20:30:01 +0000 2020,"<a href=""https://www.tumblr.com/"" rel=""nofollow"">Tumblr</a>","Dow drops more than 1,200 points in two days amid oil market turmoil - seandotpolitics: The Dow Jones Industrial Average plunged more than 1,200 points, or 5 percent, in the first two days of trading this week amid turmoil in energy markets.... https://t.co/VTPDmcy7lL","Dow drops 1,200 points two days amid oil market turmoil seandotpolitics The Dow Jones Industrial Average plunged 1,200 points 5 percent first two days trading week amid turmoil energy markets ... https //t.co/VTPDmcy7lL","Sentiment(polarity=0.05, subjectivity=0.36666666666666664)",0.05,0.36666666666666664,en,0,0,DustinHapli,False,,,"Tampa, Florida",
1253055469435916288,Wed Apr 22 20:17:59 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The Dow Jones Industrial Average jumped 456.94 points, or nearly 2%, to 23,475.82. The S&amp;P 500 climbed 2.3% to 2,799.31 while the Nasdaq Composite advanced 2.8%. to 8,495.38 The major averages reached their session highs in the final minutes of trading.. https://t.co/PHuvdCiXxN","The Dow Jones Industrial Average jumped 456.94 points nearly 2 23,475.82 The S amp P 500 climbed 2.3 2,799.31 Nasdaq Composite advanced 2.8 8,495.38 The major averages reached session highs final minutes trading.. https //t.co/PHuvdCiXxN","Sentiment(polarity=0.0825, subjectivity=0.58)",0.0825,0.58,en,0,0,ubiquitymme,False,,,USA,
1253055076937023488,Wed Apr 22 20:16:25 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The Dow Jones Industrial Average experienced solid gains of 457 points. Leading the pack was Apple, McDonald's, and Visa. Markets are still skeptical with volatile oil prices, coronavirus scares, and unemployment claims fiasco. https://t.co/4BCbFATtex",The Dow Jones Industrial Average experienced solid gains 457 points Leading pack Apple McDonald 's Visa Markets still skeptical volatile oil prices coronavirus scares unemployment claims fiasco https //t.co/4BCbFATtex,"Sentiment(polarity=0.037500000000000006, subjectivity=0.47500000000000003)",0.037500000000000006,0.47500000000000003,en,0,0,Bidnezz,False,,,San Francisco,
1253054717476757505,Wed Apr 22 20:14:59 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Dow Finishes Up 450 Points, or 2%, as Oil Prices Recover https://t.co/8OBpf8LOZG",Dow Finishes Up 450 Points 2 Oil Prices Recover https //t.co/8OBpf8LOZG,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,1,0,arianaviases,False,,,"Edmonton, Alberta, Canada",
1253051504321314817,Wed Apr 22 20:02:13 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DJIA | Dow Jones Industrial Average | MarketWatch

Excellent day at Wall Street.

Thanks.

Sam

Houston 

 https://t.co/fhVxSMMeAg",DJIA Dow Jones Industrial Average MarketWatch Excellent day Wall Street Thanks Sam Houston https //t.co/fhVxSMMeAg,"Sentiment(polarity=0.35000000000000003, subjectivity=0.5333333333333333)",0.35000000000000003,0.5333333333333333,en,0,0,SamRupani2,False,,,,
1252997655111831553,Wed Apr 22 16:28:15 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","he S&amp;P 500 Index climbed 2.1% to 2,794.34. The Dow Jones Industrial Average rose 2% to 23,471.60.
The Nasdaq Composite Index increased 2.4% to 8,458.08. The MSCI All-Country World Index gained 1.7% to 468.58.","S amp P 500 Index climbed 2.1 2,794.34 The Dow Jones Industrial Average rose 2 23,471.60 The Nasdaq Composite Index increased 2.4 8,458.08 The MSCI All-Country World Index gained 1.7 468.58","Sentiment(polarity=0.22499999999999998, subjectivity=0.6749999999999999)",0.22499999999999998,0.6749999999999999,en,0,0,Hashim38017372,,,,,
1252997002461433857,Wed Apr 22 16:25:39 +0000 2020,"<a href=""http://twitter.com/#!/download/ipad"" rel=""nofollow"">Twitter for iPad</a>","DJIA | Dow Jones Industrial Average | MarketWatch

Market is doing very good.

Thanks.

Sam

Houston 

 https://t.co/fhVxSMMeAg",DJIA Dow Jones Industrial Average MarketWatch Market good Thanks Sam Houston https //t.co/fhVxSMMeAg,"Sentiment(polarity=0.25, subjectivity=0.39999999999999997)",0.25,0.39999999999999997,en,0,0,SamRupani2,False,,,,
1252985283106279425,Wed Apr 22 15:39:05 +0000 2020,"<a href=""https://ifttt.com"" rel=""nofollow"">IFTTT</a>",Dow Posts Solid Gains as Oil Prices Make Sharp Move Higher https://t.co/pRxortuM1H,Dow Posts Solid Gains Oil Prices Make Sharp Move Higher https //t.co/pRxortuM1H,"Sentiment(polarity=0.041666666666666664, subjectivity=0.45)",0.041666666666666664,0.45,en,0,0,GEnewsdata,False,,,,
1252976016781447170,Wed Apr 22 15:02:16 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>","The Dow Jones Industrial Average added 370 points, about 1.6%, after dropping more than 1,200 points to start the week.
The S&amp;P 500 rose 1.6%, and the Nasdaq Composite added 1.9%. The gains were broad, with all 11 sectors of the S&amp;P 500 rising.. https://t.co/p3HaETaFLx","The Dow Jones Industrial Average added 370 points 1.6 dropping 1,200 points start week The S amp P 500 rose 1.6 Nasdaq Composite added 1.9 The gains broad 11 sectors S amp P 500 rising.. https //t.co/p3HaETaFLx","Sentiment(polarity=0.1708333333333333, subjectivity=0.5541666666666666)",0.1708333333333333,0.5541666666666666,en,0,0,ubiquitymme,False,,,USA,
1252973306791280640,Wed Apr 22 14:51:30 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","The Dow Jones Industrial Average .DJI rose 418.46 points, or 1.82%, at the open to 23,437.34. The S&amp;P 500 .SPX opened higher by 51.33 points, or 1.88%, at 2,787.89. The Nasdaq Composite .IXIC gained 171.32 points, or 2.07%, to 8,434.55 at the opening bell.","The Dow Jones Industrial Average .DJI rose 418.46 points 1.82 open 23,437.34 The S amp P 500 .SPX opened higher 51.33 points 1.88 2,787.89 The Nasdaq Composite .IXIC gained 171.32 points 2.07 8,434.55 opening bell","Sentiment(polarity=0.175, subjectivity=0.5874999999999999)",0.175,0.5874999999999999,en,0,0,Hashim38017372,,,,,
1252972092947075073,Wed Apr 22 14:46:40 +0000 2020,"<a href=""https://buffer.com"" rel=""nofollow"">Buffer</a>",Dow up over 400 points. Here's what you need to know: https://t.co/XmbcL37Jwc,Dow 400 points Here 's need know https //t.co/XmbcL37Jwc,"Sentiment(polarity=0.0, subjectivity=0.0)",0.0,0.0,en,4,2,TheStreet,False,,,"New York, NY",
1252964115351470080,Wed Apr 22 14:14:58 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","""In my view, the plunge in oil prices speaks to the decline of global growth as demand dries up,"" @DanRusso_CMT told The Street @TheStreet on Monday. Thanks for featuring us, @JosephPWoelfel! Read more here:  
https://t.co/MR2pBNgLsJ",`` In view plunge oil prices speaks decline global growth demand dries '' DanRusso_CMT told The Street TheStreet Monday Thanks featuring us JosephPWoelfel Read https //t.co/MR2pBNgLsJ,"Sentiment(polarity=0.1, subjectivity=0.1)",0.1,0.1,en,3,1,chaikinanalytic,False,,"DanRusso_CMT, TheStreet, JosephPWoelfel","Philadelphia, PA",
1252960549186535425,Wed Apr 22 14:00:48 +0000 2020,"<a href=""http://www.socialflow.com"" rel=""nofollow"">SocialFlow</a>","CORONAVIRUS UPDATES: The Dow Jones industrial average rose more than 400 points as oil prices recovered and corporate earnings news gave investors a sense of the transformed economy.

 https://t.co/L6gedDHjCK",CORONAVIRUS UPDATES The Dow Jones industrial average rose 400 points oil prices recovered corporate earnings news gave investors sense transformed economy https //t.co/L6gedDHjCK,"Sentiment(polarity=0.15, subjectivity=0.44999999999999996)",0.15,0.44999999999999996,en,2,1,sfchronicle,False,,,"San Francisco, CA",
1252955939600084992,Wed Apr 22 13:42:29 +0000 2020,"<a href=""http://twitter.com/download/iphone"" rel=""nofollow"">Twitter for iPhone</a>",Stocks Rebound as Oil Prices Make Sharp Move Higher https://t.co/rIZHaeaGUO,Stocks Rebound Oil Prices Make Sharp Move Higher https //t.co/rIZHaeaGUO,"Sentiment(polarity=0.0625, subjectivity=0.625)",0.0625,0.625,en,0,0,mirandaok3334,False,,,,
1252954636291641344,Wed Apr 22 13:37:18 +0000 2020,"<a href=""http://www.google.com"" rel=""nofollow"">Wall St Solver Auto-Tweeter</a>","Stocks Rebound as Oil Prices Make Sharp Move Higher

📰 » https://t.co/njhkiFthwJ https://t.co/QVk6HAXT8E",Stocks Rebound Oil Prices Make Sharp Move Higher 📰 » https //t.co/njhkiFthwJ https //t.co/QVk6HAXT8E,"Sentiment(polarity=0.0625, subjectivity=0.625)",0.0625,0.625,en,0,0,wallstsolver,False,,,,
1252937655857434626,Wed Apr 22 12:29:50 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","@realDonaldTrump We love you all... but ... like Bill O’Reilly says, you’re in your last leg anyways, it’s time to do your part and just get on the ice berg and let us push you off... for the sake of the Dow Jones Industrial Average ..",realDonaldTrump We love ... ... like Bill O ’ Reilly says ’ last leg anyways ’ time part get ice berg let us push ... sake Dow Jones Industrial Average ..,"Sentiment(polarity=0.11666666666666665, subjectivity=0.35555555555555557)",0.11666666666666665,0.35555555555555557,en,0,0,AugustWest61817,,,realDonaldTrump,,
1252879127733919744,Wed Apr 22 08:37:16 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","Oil prices 'crater' triggering stock market crash.

OR: Life on earth has better prospects as use of climate-changing fossil fuels plummets.

This is a crisis for oil profits..

But it can be opportunity for humanity.

Time to invest in #GreenNewDeal  https://t.co/PQZjGTvgGx",Oil prices 'crater triggering stock market crash OR Life earth better prospects use climate-changing fossil fuels plummets This crisis oil profits.. But opportunity humanity Time invest GreenNewDeal https //t.co/PQZjGTvgGx,"Sentiment(polarity=0.5, subjectivity=0.5)",0.5,0.5,en,39,29,FromSteveHowell,False,GreenNewDeal,,Wales,
1252869007197134855,Wed Apr 22 07:57:03 +0000 2020,"<a href=""https://mobile.twitter.com"" rel=""nofollow"">Twitter Web App</a>","Short thread on the current situation $DJI /

Without absolute scaremongering. Here is the Dow Jones industrial average chart during the great depression.

previous decade had a run up of 510% during the booming 20's.

Followed by a 90% depression through 3 years https://t.co/dhylyIl4vB",Short thread current situation DJI Without absolute scaremongering Here Dow Jones industrial average chart great depression previous decade run 510 booming 20 's Followed 90 depression 3 years https //t.co/dhylyIl4vB,"Sentiment(polarity=0.11388888888888891, subjectivity=0.4861111111111111)",0.11388888888888891,0.4861111111111111,en,0,0,TradingDoktor,False,,,,
1252825907447738368,Wed Apr 22 05:05:47 +0000 2020,"<a href=""http://twitter.com/download/android"" rel=""nofollow"">Twitter for Android</a>","All Citizens of this Nation are nothing more than sacrifices to the all powerful Mammon known today as the Dow Jones industrial average. All wealth is lost when we die...

#StayTheFHome",All Citizens Nation nothing sacrifices powerful Mammon known today Dow Jones industrial average All wealth lost die ... StayTheFHome,"Sentiment(polarity=0.075, subjectivity=0.7)",0.075,0.7,en,0,0,AlmoofUrsaMinor,,StayTheFHome,,,
